319.02	0.6654652
319.28	0.6767301
319.54	0.7040969
319.8	0.7248006
320.06	0.740928
320.32	0.7412477
320.58	0.7421586
320.84	0.7373516
321.1	0.7211982
321.36	0.7038156
321.62	0.6938873
321.89	0.6849942
322.15	0.6735445
322.42	0.6652047
322.69	0.6564437
322.95	0.6543432
323.22	0.657285
323.49	0.664332
323.76	0.6809342
324.03	0.6967408
324.3	0.7277424
324.57	0.7559277
324.85	0.7835337
325.12	0.8151768
325.39	0.8490605
325.67	0.8858526
325.94	0.9119385
326.22	0.9342768
326.5	0.9484272
326.78	0.9553152
327.06	0.9492514
327.34	0.9398212
327.62	0.9313265
327.9	0.9239252
328.18	0.923848
328.47	0.9327156
328.75	0.951244
329.04	0.97461
329.32	0.9999224
329.61	1.012791
329.9	1.022038
330.19	1.016728
330.48	1.004549
330.77	0.9882999
331.06	0.9710309
331.35	0.9596099
331.64	0.9501204
331.94	0.9470279
332.23	0.9407798
332.53	0.9362015
332.83	0.9291701
333.12	0.9244585
333.42	0.9237384
333.72	0.9195155
334.02	0.92674
334.32	0.9445013
334.63	0.9418488
334.93	0.9330867
335.23	0.9293488
335.54	0.9148541
335.85	0.8838965
336.15	0.8566501
336.46	0.8429848
336.77	0.8378787
337.08	0.8320208
337.39	0.8407479
337.71	0.8650005
338.02	0.8837566
338.33	0.8997768
338.65	0.9254193
338.96	0.948191
339.28	0.9616764
339.6	0.9729537
339.92	0.984144
340.24	0.9857967
340.56	0.9828852
340.88	0.9757143
341.21	0.9669013
341.53	0.9669864
341.86	0.9712762
342.18	0.9793095
342.51	0.9787931
342.84	0.9704148
343.17	0.9501683
343.5	0.932199
343.83	0.9062049
344.17	0.8846852
344.5	0.8752444
344.84	0.8789639
345.17	0.8921972
345.51	0.9076816
345.85	0.921124
346.19	0.9280038
346.53	0.935051
346.88	0.9337851
347.22	0.9299971
347.56	0.9196233
347.91	0.9151202
348.26	0.9135574
348.6	0.9172395
348.95	0.9256343
349.3	0.9355688
349.66	0.9571603
350.01	0.9774806
350.36	1.00172
350.72	1.009132
351.08	1.003732
351.43	0.9966672
351.79	0.9891665
352.15	0.9833209
352.52	0.9789198
352.88	0.9934198
353.24	1.021501
353.61	1.050162
353.98	1.069451
354.34	1.089514
354.71	1.098016
355.08	1.084436
355.46	1.054729
355.83	1.023113
356.2	0.9873753
356.58	0.9379121
356.96	0.8815585
357.34	0.847855
357.72	0.8321486
358.1	0.8261046
358.48	0.8376493
358.86	0.8704562
359.25	0.9101703
359.64	0.9481735
360.03	0.9676751
360.42	0.9734669
360.81	0.9731292
361.2	0.9724291
361.59	0.9663353
361.99	0.9668308
362.39	0.9816761
362.79	1.003246
363.19	1.013058
363.59	1.024651
363.99	1.047408
364.39	1.073389
364.8	1.094656
365.21	1.123478
365.62	1.168703
366.03	1.193867
366.44	1.207677
366.85	1.209221
367.27	1.210328
367.69	1.202598
368.1	1.198144
368.52	1.193254
368.95	1.193075
369.37	1.204781
369.79	1.216251
370.22	1.207726
370.65	1.195518
371.08	1.186501
371.51	1.160927
371.94	1.124303
372.38	1.084162
372.81	1.047437
373.25	1.015616
373.69	0.9876405
374.13	0.9811094
374.58	0.9864984
375.02	1.001273
375.47	1.037094
375.92	1.085604
376.37	1.135657
376.82	1.178892
377.28	1.222451
377.73	1.245953
378.19	1.253934
378.65	1.251266
379.11	1.237509
379.57	1.212375
380.04	1.184541
380.51	1.149832
380.98	1.102884
381.45	1.041856
381.92	0.9759562
382.39	0.9240956
382.87	0.8839379
383.35	0.8626036
383.83	0.8626531
384.31	0.8950927
384.8	0.9335413
385.28	0.9650522
385.77	0.9862638
386.26	1.000513
386.76	1.010522
387.25	1.016903
387.75	1.029353
