# Wavelength (nm)    Crosssection (cm^2),
252.5,8.29E-22
253.5,8.69E-22
254.5,9.09E-22
255.5,9.48E-22
256.5,9.39E-22
257.5,8.80E-22
258.5,8.21E-22
259.5,5.37E-22
260.5,6.55E-22
261.5,7.29E-22
262.5,4.54E-22
263.5,1.92E-21
264.5,9.98E-22
265.5,7.72E-22
266.5,5.46E-22
267.5,1.82E-21
268.5,2.56E-21
269.5,1.60E-21
270.5,3.15E-21
271.5,4.28E-21
272.5,1.91E-21
273.5,5.83E-22
274.5,3.48E-22
275.5,0
276.5,0
277.5,0
278.5,0
279.5,0
280.5,0
281.5,0
282.5,0
283.5,0
284.5,0
285.5,0
286.5,0
287.5,0
288.5,0
289.5,0
290.5,0
291.5,0
292.5,0
293.5,0
294.5,0
295.5,0
296.5,0
297.5,0
298.5,0
299.5,0
